YEAR,GISJOIN,NAME,total,occupied,vacant,pct.vacant
1990,G5600210,Laramie County,30507,28092,2415,0.07916215950437605
1990,G5600230,Lincoln County,5409,4137,1272,0.23516361619523019
1990,G5600250,Natrona County,29082,23837,5245,0.18035210783302386
1990,G5600270,Niobrara County,1456,1032,424,0.29120879120879123
1990,G5600290,Park County,10306,8757,1549,0.15030079565301765
1990,G5600310,Platte County,4026,3179,847,0.2103825136612022
1990,G5600330,Sheridan County,11154,9426,1728,0.15492200107584722
1990,G5600350,Sublette County,2911,1834,1077,0.3699759532806596
1990,G5600370,Sweetwater County,15444,13616,1828,0.11836311836311836
1990,G5600390,Teton County,7060,4568,2492,0.3529745042492918
1990,G5600410,Uinta County,7246,5885,1361,0.1878277670438863
1990,G5600430,Washakie County,3732,3156,576,0.15434083601286175
1990,G5600450,Weston County,3090,2419,671,0.21715210355987055
2000,G0100010,Autauga County,17662,16003,1659,0.09393047220020383
2000,G0100030,Baldwin County,74285,55336,18949,0.2550851450494716
2000,G0100050,Barbour County,12461,10409,2052,0.16467378220046544
2000,G0100070,Bibb County,8345,7421,924,0.11072498502097064
2000,G0100090,Blount County,21158,19265,1893,0.08946970413082522
2000,G0100110,Bullock County,4727,3986,741,0.15675904379098793
2000,G0100130,Butler County,9957,8398,1559,0.1565732650396706
2000,G0100150,Calhoun County,51322,45307,6015,0.11720120026499357
2000,G0100170,Chambers County,16256,14522,1734,0.10666830708661418
2000,G0100190,Cherokee County,14025,9719,4306,0.30702317290552583
2000,G0100210,Chilton County,17651,15287,2364,0.1339300889468019
2000,G0100230,Choctaw County,7839,6363,1476,0.18828932261768083
2000,G0100250,Clarke County,12631,10578,2053,0.16253661626157864
2000,G0100270,Clay County,6612,5765,847,0.1281004234724743
2000,G0100290,Cleburne County,6189,5590,599,0.09678461787041526
2000,G0100310,Coffee County,19837,17421,2416,0.12179260976962242
2000,G0100330,Colbert County,24980,22461,2519,0.10084067253803042
2000,G0100350,Conecuh County,7265,5792,1473,0.2027529249827942
2000,G0100370,Coosa County,6142,4682,1460,0.23770758710517748
2000,G0100390,Covington County,18578,15640,2938,0.15814404133921844
2000,G0100410,Crenshaw County,6644,5577,1067,0.1605960264900662
2000,G0100430,Cullman County,35233,30706,4527,0.1284874975165328
2000,G0100450,Dale County,21779,18878,2901,0.1332017080674044
2000,G0100470,Dallas County,20450,17841,2609,0.1275794621026895
2000,G0100490,DeKalb County,28051,25113,2938,0.10473779900894799
2000,G0100510,Elmore County,25733,22737,2996,0.11642637858003342
2000,G0100530,Escambia County,16544,14297,2247,0.1358196324951644
2000,G0100550,Etowah County,45959,41615,4344,0.09451902782915207
2000,G0100570,Fayette County,8472,7493,979,0.11555712936732766
2000,G0100590,Franklin County,13749,12259,1490,0.10837151792857662
2000,G0100610,Geneva County,12115,10477,1638,0.13520429219975238
2000,G0100630,Greene County,5117,3931,1186,0.2317764315028337
2000,G0100650,Hale County,7756,6415,1341,0.1728984012377514
2000,G0100670,Henry County,8037,6525,1512,0.1881298992161254
2000,G0100690,Houston County,39571,35834,3737,0.09443784589724799
2000,G0100710,Jackson County,24168,21615,2553,0.10563555114200596
2000,G0100730,Jefferson County,288162,263265,24897,0.08639931705082558
2000,G0100750,Lamar County,7517,6468,1049,0.13955035253425568
2000,G0100770,Lauderdale County,40424,36088,4336,0.10726301207203641
2000,G0100790,Lawrence County,15009,13538,1471,0.09800786194949697
2000,G0100810,Lee County,50329,45702,4627,0.091935067257446
2000,G0100830,Limestone County,26897,24688,2209,0.08212811837751421
2000,G0100850,Lowndes County,5801,4909,892,0.15376659196690226
2000,G0100870,Macon County,10627,8950,1677,0.15780558953608734
2000,G0100890,Madison County,120288,109955,10333,0.08590216812982177
2000,G0100910,Marengo County,10127,8767,1360,0.13429446035351042
2000,G0100930,Marion County,14416,12697,1719,0.11924250832408435
2000,G0100950,Marshall County,36331,32547,3784,0.10415347774627728
2000,G0100970,Mobile County,165101,150179,14922,0.09038103948492135
2000,G0100990,Monroe County,11343,9383,1960,0.17279379352904875
2000,G0101010,Montgomery County,95437,86068,9369,0.09816947305552354
2000,G0101030,Morgan County,47388,43602,3786,0.07989364396049632
2000,G0101050,Perry County,5406,4333,1073,0.19848316685164633
2000,G0101070,Pickens County,9520,8086,1434,0.15063025210084033
2000,G0101090,Pike County,13981,11933,2048,0.14648451469851942
2000,G0101110,Randolph County,10285,8642,1643,0.15974720466699077
2000,G0101130,Russell County,22831,19741,3090,0.13534229775305506
2000,G0101150,St. Clair County,27303,24143,3160,0.11573819726769952
2000,G0101170,Shelby County,59302,54631,4671,0.07876631479545378
2000,G0101190,Sumter County,6953,5708,1245,0.17905939882065294
2000,G0101210,Talladega County,34469,30674,3795,0.11009892947285967
2000,G0101230,Tallapoosa County,20510,16656,3854,0.187908337396392
2000,G0101250,Tuscaloosa County,71429,64517,6912,0.09676741939548363
2000,G0101270,Walker County,32417,28364,4053,0.12502699201036493
2000,G0101290,Washington County,8123,6705,1418,0.1745660470269605
2000,G0101310,Wilcox County,6183,4776,1407,0.22755943716642407
2000,G0101330,Winston County,12502,10107,2395,0.19156934890417532
2000,G0200130,Aleutians East Borough,724,526,198,0.27348066298342544
2000,G0200160,Aleutians West Census Area,2234,1270,964,0.4315129811996419
2000,G0200200,Anchorage Municipality,100368,94822,5546,0.055256655507731546
2000,G0200500,Bethel Census Area,5188,4226,962,0.1854279105628373
2000,G0200600,Bristol Bay Borough,979,490,489,0.49948927477017363
2000,G0200680,Denali Borough,1351,785,566,0.41894892672094747
2000,G0200700,Dillingham Census Area,2332,1529,803,0.3443396226415094
2000,G0200900,Fairbanks North Star Borough,33291,29777,3514,0.10555405364813313
2000,G0201000,Haines Borough,1419,991,428,0.30162085976039466
2000,G0201100,Juneau City and Borough,12282,11543,739,0.06016935352548445
2000,G0201220,Kenai Peninsula Borough,24871,18438,6433,0.258654658035463
2000,G0201300,Ketchikan Gateway Borough,6218,5399,819,0.1317143776133805
2000,G0201500,Kodiak Island Borough,5159,4424,735,0.14246947082767977
2000,G0201640,Lake and Peninsula Borough,1557,588,969,0.6223506743737958
2000,G0201700,Matanuska-Susitna Borough,27329,20556,6773,0.24783197336163051
2000,G0201800,Nome Census Area,3649,2693,956,0.2619895861879967
2000,G0201850,North Slope Borough,2538,2109,429,0.1690307328605201
2000,G0201880,Northwest Arctic Borough,2540,1780,760,0.2992125984251969
2000,G0202010,Prince of Wales-Outer Ketchikan Census Area,3055,2262,793,0.25957446808510637
2000,G0202200,Sitka City and Borough,3650,3278,372,0.10191780821917808
2000,G0202320,Skagway-Hoonah-Angoon Census Area,2108,1369,739,0.35056925996204935
2000,G0202400,Southeast Fairbanks Census Area,3225,2098,1127,0.34945736434108526
2000,G0202610,Valdez-Cordova Census Area,5148,3884,1264,0.24553224553224554
2000,G0202700,Wade Hampton Census Area,2063,1602,461,0.2234609791565681
2000,G0202800,Wrangell-Petersburg Census Area,3284,2587,697,0.21224116930572473
2000,G0202820,Yakutat City and Borough,499,265,234,0.46893787575150303
2000,G0202900,Yukon-Koyukuk Census Area,3917,2309,1608,0.41051825376563694
2000,G0400010,Apache County,31621,19971,11650,0.3684260459821005
2000,G0400030,Cochise County,51126,43893,7233,0.14147400539842742
2000,G0400050,Coconino County,53443,40448,12995,0.24315625994049736
2000,G0400070,Gila County,28189,20140,8049,0.2855369115612473
2000,G0400090,Graham County,11430,10116,1314,0.11496062992125984
2000,G0400110,Greenlee County,3744,3117,627,0.1674679487179487
2000,G0400120,La Paz County,15133,8362,6771,0.4474327628361858
2000,G0400130,Maricopa County,1250231,1132886,117345,0.09385865492057067
2000,G0400150,Mohave County,80062,62809,17253,0.2154954909944793
2000,G0400170,Navajo County,47413,30043,17370,0.36635521903275475
2000,G0400190,Pima County,366737,332350,34387,0.09376474149049592
2000,G0400210,Pinal County,81154,61364,19790,0.24385735761638366
2000,G0400230,Santa Cruz County,13036,11809,1227,0.09412396440625959
2000,G0400250,Yavapai County,81730,70171,11559,0.1414290958032546
2000,G0400270,Yuma County,74140,53848,20292,0.27369840841650933
2000,G0500010,Arkansas County,9672,8457,1215,0.12562034739454095
2000,G0500030,Ashley County,10615,9384,1231,0.11596796985398021
2000,G0500050,Baxter County,19891,17052,2839,0.14272786687446584
2000,G0500070,Benton County,64281,58212,6069,0.09441359032995753
2000,G0500090,Boone County,15426,13851,1575,0.10210035005834306
2000,G0500110,Bradley County,5930,4834,1096,0.184822934232715
2000,G0500130,Calhoun County,3012,2317,695,0.23074369189907037
2000,G0500150,Carroll County,11828,10189,1639,0.13856949611092323
2000,G0500170,Chicot County,5974,5205,769,0.12872447271509876
2000,G0500190,Clark County,10166,8912,1254,0.12335235097383435
2000,G0500210,Clay County,8498,7417,1081,0.12720640150623677
2000,G0500230,Cleburne County,13732,10190,3542,0.2579376638508593
2000,G0500250,Cleveland County,3834,3273,561,0.14632237871674492
2000,G0500270,Columbia County,11566,9981,1585,0.1370395988241397
2000,G0500290,Conway County,9028,7967,1061,0.11752326096588392
2000,G0500310,Craighead County,35133,32301,2832,0.08060797540773632
2000,G0500330,Crawford County,21315,19702,1613,0.07567440769411213
2000,G0500350,Crittenden County,20507,18471,2036,0.09928317159994149
2000,G0500370,Cross County,8030,7391,639,0.07957658779576587
2000,G0500390,Dallas County,4401,3519,882,0.20040899795501022
2000,G0500410,Desha County,6663,5922,741,0.11121116614137776
2000,G0500430,Drew County,8287,7337,950,0.11463738385422952
2000,G0500450,Faulkner County,34546,31882,2664,0.07711457187518092
2000,G0500470,Franklin County,7673,6882,791,0.10308875276945133
2000,G0500490,Fulton County,5973,4810,1163,0.1947095262012389
2000,G0500510,Garland County,44953,37813,7140,0.1588325584499366
2000,G0500530,Grant County,6960,6241,719,0.10330459770114943
2000,G0500550,Greene County,16161,14750,1411,0.08730895365385806
2000,G0500570,Hempstead County,10166,8959,1207,0.11872909698996656
2000,G0500590,Hot Spring County,13384,12004,1380,0.10310818888224746
2000,G0500610,Howard County,6297,5471,826,0.13117357471811975
2000,G0500630,Independence County,14841,13467,1374,0.09258136244188397
2000,G0500650,Izard County,6591,5440,1151,0.17463207404035808
2000,G0500670,Jackson County,7956,6971,985,0.12380593262946205
2000,G0500690,Jefferson County,34350,30555,3795,0.11048034934497816
2000,G0500710,Johnson County,9926,8738,1188,0.11968567398750755
2000,G0500730,Lafayette County,4560,3434,1126,0.2469298245614035
2000,G0500750,Lawrence County,8085,7108,977,0.12084106369820656
2000,G0500770,Lee County,4768,4182,586,0.12290268456375839
2000,G0500790,Lincoln County,4955,4265,690,0.13925327951564076
2000,G0500810,Little River County,6435,5465,970,0.15073815073815075
2000,G0500830,Logan County,9942,8693,1249,0.1256286461476564
2000,G0500850,Lonoke County,20749,19262,1487,0.07166610439057304
2000,G0500870,Madison County,6537,5463,1074,0.1642955484167049
2000,G0500890,Marion County,8235,6776,1459,0.17717061323618702
2000,G0500910,Miller County,17727,15637,2090,0.11789924973204716
2000,G0500930,Mississippi County,22310,19349,2961,0.1327207530255491
2000,G0500950,Monroe County,5067,4105,962,0.18985593053088612
2000,G0500970,Montgomery County,5048,3785,1263,0.25019809825673534
2000,G0500990,Nevada County,4751,3893,858,0.18059355925068407
2000,G0501010,Newton County,4316,3500,816,0.18906394810009267
2000,G0501030,Ouachita County,13450,11613,1837,0.13657992565055763
2000,G0501050,Perry County,4702,3989,713,0.1516376010208422
2000,G0501070,Phillips County,10859,9711,1148,0.10571875863339165
2000,G0501090,Pike County,5536,4504,1032,0.18641618497109827
2000,G0501110,Poinsett County,11051,10026,1025,0.09275178716858203
2000,G0501130,Polk County,9236,8047,1189,0.1287353832828064
2000,G0501150,Pope County,22851,20701,2150,0.09408778609251237
2000,G0501170,Prairie County,4790,3894,896,0.18705636743215032
2000,G0501190,Pulaski County,161135,147942,13193,0.08187544605455054
2000,G0501210,Randolph County,8268,7265,1003,0.12131107885824867
2000,G0501230,St. Francis County,11242,10043,1199,0.10665362035225048
2000,G0501250,Saline County,33825,31778,2047,0.060517368810051736
2000,G0501270,Scott County,4924,4323,601,0.12205523964256702
2000,G0501290,Searcy County,4292,3523,769,0.17917054986020503
2000,G0501310,Sebastian County,49311,45300,4011,0.08134087728904302
2000,G0501330,Sevier County,6434,5708,726,0.11283804787068698
2000,G0501350,Sharp County,9342,7211,2131,0.22810961250267608
2000,G0501370,Stone County,5715,4768,947,0.16570428696412948
2000,G0501390,Union County,20676,17989,2687,0.1299574385761269
2000,G0501410,Van Buren County,9164,6825,2339,0.2552378873854212
2000,G0501430,Washington County,64330,60151,4179,0.06496191512513602
2000,G0501450,White County,27613,25148,2465,0.08926954695252236
2000,G0501470,Woodruff County,4089,3531,558,0.13646368305209097
2000,G0501490,Yell County,9157,7922,1235,0.13486949874413018
2000,G0600010,Alameda County,540183,523366,16817,0.031132042289372306
2000,G0600030,Alpine County,1514,483,1031,0.6809775429326288
2000,G0600050,Amador County,15035,12759,2276,0.1513801130695045
2000,G0600070,Butte County,85523,79566,5957,0.06965377734644482
2000,G0600090,Calaveras County,22946,16469,6477,0.28227141985531246
2000,G0600110,Colusa County,6774,6097,677,0.09994095069382934
2000,G0600130,Contra Costa County,354577,344129,10448,0.029466096221695146
2000,G0600150,Del Norte County,10434,9170,1264,0.12114241901475944
2000,G0600170,El Dorado County,71278,58939,12339,0.1731109178147535
2000,G0600190,Fresno County,270767,252940,17827,0.06583889469543926
2000,G0600210,Glenn County,9982,9172,810,0.08114606291324383
2000,G0600230,Humboldt County,55912,51238,4674,0.08359565030762627
2000,G0600250,Imperial County,43891,39384,4507,0.1026861999043084
2000,G0600270,Inyo County,9042,7703,1339,0.14808670648086705
2000,G0600290,Kern County,231564,208652,22912,0.0989445682403137
2000,G0600310,Kings County,36563,34418,2145,0.058665864398435574
2000,G0600330,Lake County,32528,23974,8554,0.2629734382685686
2000,G0600350,Lassen County,12000,9625,2375,0.19791666666666666
2000,G0600370,Los Angeles County,3270909,3133774,137135,0.041925654305882555
2000,G0600390,Madera County,40387,36155,4232,0.10478619357714115
2000,G0600410,Marin County,104990,100650,4340,0.041337270216211065
2000,G0600430,Mariposa County,8826,6613,2213,0.2507364604577385
2000,G0600450,Mendocino County,36937,33266,3671,0.09938544007363889
2000,G0600470,Merced County,68373,63815,4558,0.0666637415354014
2000,G0600490,Modoc County,4807,3784,1023,0.2128146453089245
2000,G0600510,Mono County,11757,5137,6620,0.5630688100705963
2000,G0600530,Monterey County,131708,121236,10472,0.0795092173596137
2000,G0600550,Napa County,48554,45402,3152,0.06491741154178853
2000,G0600570,Nevada County,44282,36894,7388,0.16683979946705207
2000,G0600590,Orange County,969484,935287,34197,0.03527340317117147
2000,G0600610,Placer County,107302,93382,13920,0.12972731169968874
2000,G0600630,Plumas County,13386,9000,4386,0.32765575974899147
2000,G0600650,Riverside County,584674,506218,78456,0.1341875985591971
2000,G0600670,Sacramento County,474814,453602,21212,0.04467433563458533
2000,G0600690,San Benito County,16499,15885,614,0.037214376628886596
2000,G0600710,San Bernardino County,601369,528594,72775,0.12101554952117585
2000,G0600730,San Diego County,1040149,994677,45472,0.043716813648813774
2000,G0600750,San Francisco County,346527,329700,16827,0.048558986745621556
2000,G0600770,San Joaquin County,189160,181629,7531,0.03981285684076972
2000,G0600790,San Luis Obispo County,102275,92739,9536,0.09323881691517966
2000,G0600810,San Mateo County,260576,254103,6473,0.024841121208399854
2000,G0600830,Santa Barbara County,142901,136622,6279,0.043939510570254935
2000,G0600850,Santa Clara County,579329,565863,13466,0.02324413243597334
2000,G0600870,Santa Cruz County,98873,91139,7734,0.07822155694679032
2000,G0600890,Shasta County,68810,63426,5384,0.07824444121493969
2000,G0600910,Sierra County,2202,1520,682,0.3097184377838329
2000,G0600930,Siskiyou County,21947,18556,3391,0.15450858887319452
2000,G0600950,Solano County,134513,130403,4110,0.03055466757859835
2000,G0600970,Sonoma County,183153,172403,10750,0.05869409728478376
2000,G0600990,Stanislaus County,150807,145146,5661,0.03753804531619885
2000,G0601010,Sutter County,28319,27033,1286,0.04541120802288216
2000,G0601030,Tehama County,23547,21013,2534,0.10761455811780694
2000,G0601050,Trinity County,7980,5587,2393,0.29987468671679196
2000,G0601070,Tulare County,119639,110385,9254,0.0773493593226289
